1,2,3,4,5,6
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-6046.88,-2062.5,-1671.88,-1171.88,-671.875,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5281.25,-1843.75,-1562.5,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-5093.75,-1781.25,-1500,-953.125,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4781.25,-1718.75,-1375,-890.625,-562.5,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4234.38,-1484.38,-1218.75,-812.5,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-4078.12,-1453.12,-1187.5,-781.25,-484.375,-93.75
-3968.75,-1421.88,-1171.88,-765.625,-468.75,-78.125
-3968.75,-1421.88,-1171.88,-765.625,-468.75,-78.125
-3968.75,-1421.88,-1171.88,-765.625,-468.75,-78.125
-3968.75,-1421.88,-1171.88,-765.625,-468.75,-78.125
-3968.75,-1421.88,-1171.88,-765.625,-468.75,-78.125
-3968.75,-1421.88,-1171.88,-765.625,-468.75,-78.125
-3968.75,-1421.88,-1171.88,-765.625,-468.75,-78.125
-3968.75,-1421.88,-1171.88,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-3734.38,-1343.75,-1093.75,-765.625,-468.75,-78.125
-4484.38,-1468.75,-1218.75,-890.625,-468.75,-78.125
-4484.38,-1468.75,-1218.75,-890.625,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4359.38,-1437.5,-1187.5,-859.375,-468.75,-78.125
-4484.38,-1468.75,-1187.5,-859.375,-468.75,-78.125
-4484.38,-1468.75,-1187.5,-859.375,-468.75,-78.125
-4484.38,-1468.75,-1187.5,-859.375,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4406.25,-1453.12,-1171.88,-843.75,-468.75,-78.125
-4453.12,-1468.75,-1171.88,-843.75,-484.375,-78.125
-4453.12,-1468.75,-1171.88,-843.75,-484.375,-78.125
-4453.12,-1468.75,-1171.88,-843.75,-484.375,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-4406.25,-1453.12,-1156.25,-812.5,-468.75,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-5062.5,-1546.88,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4750,-1468.75,-1250,-906.25,-562.5,-78.125
-4906.25,-1531.25,-1281.25,-937.5,-562.5,-78.125
-4906.25,-1531.25,-1281.25,-937.5,-562.5,-78.125
-4906.25,-1531.25,-1281.25,-937.5,-562.5,-78.125
-4968.75,-1546.88,-1296.88,-937.5,-562.5,-78.125
-4968.75,-1546.88,-1296.88,-937.5,-562.5,-78.125
-5093.75,-1609.38,-1359.38,-937.5,-562.5,-78.125
-5093.75,-1609.38,-1359.38,-937.5,-562.5,-78.125
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5140.62,-1625,-1375,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5375,-1703.12,-1453.12,-937.5,-562.5,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-5921.88,-1937.5,-1609.38,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-14593.8,-4828.12,-4500,-1015.62,-640.625,-93.75
-15796.9,-5171.88,-4671.88,-1187.5,-812.5,-265.625
-16234.4,-5296.88,-4734.38,-1250,-937.5,-328.125
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-15796.9,-5171.88,-4671.88,-1187.5,-875,-265.625
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-16234.4,-5546.88,-4984.38,-1375,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15796.9,-5359.38,-4859.38,-1312.5,-1062.5,-328.125
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15578.1,-5296.88,-4812.5,-1281.25,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
-15296.9,-5234.38,-4750,-1250,-1046.88,-312.5
