Transaction Type,Account,ClOrdID,Sec ID,Side,Qty,TPx,Exec Broker,Clearing Broker,Give-up Ref
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.44000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.53000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.42000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.45000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.45000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.50000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.48000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.43000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.35000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.32000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.46000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.46000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.44000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.45000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.40000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.40000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.40000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.36000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.41000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.42000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.50000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.51000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.46000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.46000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.48000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.45000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.43000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.46000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.37000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.36000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.36000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.21000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.27000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.25000000,MS,MS,00000004
