Transaction Type,Account,ClOrdID,Sec ID,Side,Qty,TPx,Exec Broker,Clearing Broker,Give-up Ref
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000004
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.89062500,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.76562500,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.76562500,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,BUY,1,118.76562500,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.73437500,MS,MS,00000005
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.75000000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.75000000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.75000000,MS,MS,00000003
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.75000000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.75000000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.75000000,MS,MS,00000001
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.75000000,MS,MS,00000002
D01,052G1135,F2 ZN\M09,ty,SELL,1,118.75000000,MS,MS,00000001
