CALENDAR DATE,CALENDAR TIME,SYMBO,LAST PRICE,LAST SHARES,SIDE
09/21/09,40077.54324,F2 ZN\Z09,117.15625,4,1
09/21/09,40077.54331,F2 ZN\Z09,117.171875,5,1
09/21/09,40077.544,F2 ZN\Z09,117.171875,2,1
09/21/09,40077.54519,F2 ZN\Z09,117.203125,2,0
09/21/09,40077.54519,F2 ZN\Z09,117.203125,4,0
09/21/09,40077.54541,F2 ZN\Z09,117.1875,2,1
09/21/09,40077.54556,F2 ZN\Z09,117.1875,2,1
09/21/09,40077.54584,F2 ZN\Z09,117.203125,2,1
09/21/09,40077.55716,F2 ZN\Z09,117.03125,2,1
09/21/09,40077.55723,F2 ZN\Z09,117.015625,1,1
09/21/09,40077.55723,F2 ZN\Z09,117.015625,1,1
09/21/09,40077.55727,F2 ZN\Z09,117.015625,1,1
09/21/09,40077.55727,F2 ZN\Z09,117.015625,1,1
09/21/09,40077.55761,F2 ZN\Z09,117.015625,2,1
09/21/09,40077.55778,F2 ZN\Z09,117.015625,2,1
09/21/09,40077.55868,F2 ZN\Z09,117.03125,2,1
09/21/09,40077.55909,F2 ZN\Z09,116.984375,1,1
09/21/09,40077.55909,F2 ZN\Z09,116.984375,1,1
09/21/09,40077.55956,F2 ZN\Z09,116.984375,2,1
09/21/09,40077.55995,F2 ZN\Z09,117.015625,2,1
09/21/09,40077.56601,F2 ZN\Z09,116.9375,2,0
09/21/09,40077.56601,F2 ZN\Z09,116.9375,1,0
09/21/09,40077.56601,F2 ZN\Z09,116.9375,2,0
09/21/09,40077.56607,F2 ZN\Z09,116.921875,2,0
09/21/09,40077.56636,F2 ZN\Z09,116.921875,2,1
09/21/09,40077.56829,F2 ZN\Z09,116.890625,1,1
09/21/09,40077.56829,F2 ZN\Z09,116.890625,1,1
09/21/09,40077.56919,F2 ZN\Z09,116.921875,2,1
09/21/09,40077.57311,F2 ZN\Z09,116.953125,2,1
09/21/09,40077.57497,F2 ZN\Z09,116.90625,2,0
09/21/09,40077.57652,F2 ZN\Z09,116.90625,2,0
09/21/09,40077.57652,F2 ZN\Z09,116.921875,2,0
09/21/09,40077.57652,F2 ZN\Z09,116.921875,1,0
09/21/09,40077.57652,F2 ZN\Z09,116.921875,1,0
09/21/09,40077.57701,F2 ZN\Z09,116.875,2,1
09/21/09,40077.58759,F2 ZN\Z09,116.8125,2,1
09/21/09,40077.58795,F2 ZN\Z09,116.8125,2,1
09/21/09,40077.58853,F2 ZN\Z09,116.828125,2,1
09/21/09,40077.59731,F2 ZN\Z09,116.9375,2,0
09/21/09,40077.60768,F2 ZN\Z09,116.90625,3,0
09/21/09,40077.60768,F2 ZN\Z09,116.90625,1,0
09/21/09,40077.60813,F2 ZN\Z09,116.921875,2,1
09/21/09,40077.60809,F2 ZN\Z09,116.90625,2,1
09/21/09,40077.6181,F2 ZN\Z09,116.78125,1,1
09/21/09,40077.61844,F2 ZN\Z09,116.796875,2,1
09/21/09,40077.61892,F2 ZN\Z09,116.8125,1,1
09/21/09,40077.6255,F2 ZN\Z09,116.828125,1,1
09/21/09,40077.62499,F2 ZN\Z09,116.828125,1,1
09/21/09,40077.62852,F2 ZN\Z09,116.84375,2,0
09/21/09,40077.62944,F2 ZN\Z09,116.828125,1,1
09/21/09,40077.62992,F2 ZN\Z09,116.828125,1,1
09/21/09,40077.63172,F2 ZN\Z09,116.84375,1,1
09/21/09,40077.63342,F2 ZN\Z09,116.84375,1,1
09/21/09,40077.63494,F2 ZN\Z09,116.859375,1,1
09/21/09,40077.63893,F2 ZN\Z09,116.84375,2,0
09/21/09,40077.64936,F2 ZN\Z09,116.953125,1,0
09/21/09,40077.64982,F2 ZN\Z09,116.9375,3,0
09/21/09,40077.65182,F2 ZN\Z09,116.921875,1,0
09/21/09,40077.65977,F2 ZN\Z09,116.921875,1,1
09/21/09,40077.66013,F2 ZN\Z09,116.9375,1,1
09/21/09,40077.67019,F2 ZN\Z09,116.90625,1,1
09/21/09,40077.67019,F2 ZN\Z09,116.90625,1,1
09/21/09,40077.67064,F2 ZN\Z09,116.90625,1,1
09/21/09,40077.6709,F2 ZN\Z09,116.90625,1,1
09/21/09,40077.67125,F2 ZN\Z09,116.921875,1,1
09/21/09,40077.68086,F2 ZN\Z09,116.890625,1,0
09/21/09,40077.69101,F2 ZN\Z09,116.890625,1,1
09/21/09,40077.70143,F2 ZN\Z09,116.875,1,1
09/21/09,40077.70143,F2 ZN\Z09,116.875,1,1
09/21/09,40077.70143,F2 ZN\Z09,116.875,1,1
09/21/09,40077.70263,F2 ZN\Z09,116.890625,1,1
09/22/09,40078.08871,F2 ZN\Z09,116.875,1,1
09/22/09,40078.09726,F2 ZN\Z09,116.890625,1,0
09/22/09,40078.09753,F2 ZN\Z09,116.875,1,0
09/22/09,40078.09787,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.10767,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.10779,F2 ZN\Z09,116.84375,1,0
09/22/09,40078.11809,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.12515,F2 ZN\Z09,116.84375,2,0
09/22/09,40078.12562,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.12851,F2 ZN\Z09,116.84375,1,1
09/22/09,40078.12989,F2 ZN\Z09,116.859375,3,1
09/22/09,40078.13892,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.13935,F2 ZN\Z09,116.84375,3,0
09/22/09,40078.14246,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.14934,F2 ZN\Z09,116.796875,5,0
09/22/09,40078.14934,F2 ZN\Z09,116.796875,1,0
09/22/09,40078.14969,F2 ZN\Z09,116.78125,3,0
09/22/09,40078.14969,F2 ZN\Z09,116.78125,3,0
09/22/09,40078.15355,F2 ZN\Z09,116.765625,6,0
09/22/09,40078.15975,F2 ZN\Z09,116.765625,1,0
09/22/09,40078.16,F2 ZN\Z09,116.75,1,0
09/22/09,40078.16152,F2 ZN\Z09,116.734375,1,0
09/22/09,40078.191,F2 ZN\Z09,116.796875,7,1
09/22/09,40078.191,F2 ZN\Z09,116.796875,2,1
09/22/09,40078.19238,F2 ZN\Z09,116.8125,11,1
09/22/09,40078.19482,F2 ZN\Z09,116.828125,1,1
09/22/09,40078.19486,F2 ZN\Z09,116.828125,8,1
09/22/09,40078.21184,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.22225,F2 ZN\Z09,116.796875,1,0
09/22/09,40078.22225,F2 ZN\Z09,116.796875,1,0
09/22/09,40078.23268,F2 ZN\Z09,116.828125,2,1
09/22/09,40078.23268,F2 ZN\Z09,116.828125,1,1
09/22/09,40078.23526,F2 ZN\Z09,116.84375,1,1
09/22/09,40078.24309,F2 ZN\Z09,116.84375,2,0
09/22/09,40078.24309,F2 ZN\Z09,116.84375,1,0
09/22/09,40078.24654,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.26392,F2 ZN\Z09,116.8125,3,0
09/22/09,40078.26392,F2 ZN\Z09,116.8125,2,0
09/22/09,40078.28476,F2 ZN\Z09,116.8125,1,0
09/22/09,40078.28476,F2 ZN\Z09,116.8125,1,0
09/22/09,40078.30559,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.31601,F2 ZN\Z09,116.75,1,0
09/22/09,40078.31668,F2 ZN\Z09,116.734375,2,0
09/22/09,40078.32643,F2 ZN\Z09,116.78125,2,0
09/22/09,40078.32728,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.3273,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.32771,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.32803,F2 ZN\Z09,116.765625,1,1
09/22/09,40078.32835,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.32859,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.32965,F2 ZN\Z09,116.8125,1,1
09/22/09,40078.33442,F2 ZN\Z09,116.828125,1,1
09/22/09,40078.33684,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.33684,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.34546,F2 ZN\Z09,116.796875,1,0
09/22/09,40078.34726,F2 ZN\Z09,116.71875,5,0
09/22/09,40078.34726,F2 ZN\Z09,116.71875,2,0
09/22/09,40078.34726,F2 ZN\Z09,116.71875,3,0
09/22/09,40078.3477,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.34766,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.34777,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.34783,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.3479,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.35767,F2 ZN\Z09,116.703125,3,0
09/22/09,40078.36389,F2 ZN\Z09,116.671875,3,0
09/22/09,40078.3681,F2 ZN\Z09,116.6875,1,0
09/22/09,40078.36935,F2 ZN\Z09,116.671875,3,0
09/22/09,40078.38847,F2 ZN\Z09,116.734375,3,1
09/22/09,40078.38893,F2 ZN\Z09,116.75,3,1
09/22/09,40078.38893,F2 ZN\Z09,116.75,3,1
09/22/09,40078.39076,F2 ZN\Z09,116.765625,3,1
09/22/09,40078.39273,F2 ZN\Z09,116.859375,2,1
09/22/09,40078.39273,F2 ZN\Z09,116.859375,1,1
09/22/09,40078.39927,F2 ZN\Z09,116.921875,2,1
09/22/09,40078.39927,F2 ZN\Z09,116.921875,1,1
09/22/09,40078.39927,F2 ZN\Z09,116.921875,3,1
09/22/09,40078.39934,F2 ZN\Z09,116.9375,5,0
09/22/09,40078.40003,F2 ZN\Z09,116.953125,2,1
09/22/09,40078.40003,F2 ZN\Z09,116.953125,1,1
09/22/09,40078.40086,F2 ZN\Z09,116.96875,3,1
09/22/09,40078.40164,F2 ZN\Z09,116.921875,3,0
09/22/09,40078.40984,F2 ZN\Z09,117.015625,2,0
09/22/09,40078.41966,F2 ZN\Z09,117.109375,3,0
09/22/09,40078.41993,F2 ZN\Z09,117.125,2,0
09/22/09,40078.41993,F2 ZN\Z09,117.125,1,0
09/22/09,40078.42014,F2 ZN\Z09,117.109375,3,0
09/22/09,40078.42017,F2 ZN\Z09,117.109375,3,0
09/22/09,40078.42024,F2 ZN\Z09,117.09375,3,0
09/22/09,40078.42024,F2 ZN\Z09,117.09375,5,0
09/22/09,40078.42401,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.42401,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.42401,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.42503,F2 ZN\Z09,117.0625,3,1
09/22/09,40078.42582,F2 ZN\Z09,117.09375,3,1
09/22/09,40078.42735,F2 ZN\Z09,117.03125,1,1
09/22/09,40078.42735,F2 ZN\Z09,117.03125,2,1
09/22/09,40078.4278,F2 ZN\Z09,117.015625,2,1
09/22/09,40078.4278,F2 ZN\Z09,117.015625,1,1
09/22/09,40078.42788,F2 ZN\Z09,117.015625,1,1
09/22/09,40078.4306,F2 ZN\Z09,117.046875,5,0
09/22/09,40078.43094,F2 ZN\Z09,117.046875,1,1
09/22/09,40078.44107,F2 ZN\Z09,117.03125,2,0
09/22/09,40078.44107,F2 ZN\Z09,117.03125,2,0
09/22/09,40078.44121,F2 ZN\Z09,117.015625,4,0
09/22/09,40078.45625,F2 ZN\Z09,117.078125,1,1
09/22/09,40078.457,F2 ZN\Z09,117.046875,1,1
09/22/09,40078.45711,F2 ZN\Z09,117.046875,1,1
09/22/09,40078.4578,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.46185,F2 ZN\Z09,117.0625,1,0
09/22/09,40078.46185,F2 ZN\Z09,117.0625,1,0
09/22/09,40078.46221,F2 ZN\Z09,117.046875,1,1
09/22/09,40078.46228,F2 ZN\Z09,117.046875,7,1
09/22/09,40078.46697,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.47226,F2 ZN\Z09,117.0625,5,0
09/22/09,40078.47399,F2 ZN\Z09,117.046875,1,0
09/22/09,40078.48267,F2 ZN\Z09,117.078125,3,0
09/22/09,40078.48267,F2 ZN\Z09,117.078125,3,0
09/22/09,40078.48378,F2 ZN\Z09,117.0625,3,0
09/22/09,40078.50346,F2 ZN\Z09,116.984375,1,1
09/22/09,40078.50351,F2 ZN\Z09,116.953125,1,1
09/22/09,40078.50363,F2 ZN\Z09,116.96875,3,1
09/22/09,40078.50363,F2 ZN\Z09,116.96875,1,1
09/22/09,40078.50373,F2 ZN\Z09,116.984375,1,1
09/22/09,40078.514,F2 ZN\Z09,116.921875,1,0
09/22/09,40078.51965,F2 ZN\Z09,116.921875,2,1
09/22/09,40078.52434,F2 ZN\Z09,116.921875,1,0
09/22/09,40078.52477,F2 ZN\Z09,116.90625,2,1
09/22/09,40078.5248,F2 ZN\Z09,116.921875,2,1
09/22/09,40078.5288,F2 ZN\Z09,116.875,2,0
09/22/09,40078.54517,F2 ZN\Z09,116.921875,1,0
09/22/09,40078.54517,F2 ZN\Z09,116.921875,2,0
09/22/09,40078.54582,F2 ZN\Z09,116.90625,3,0
09/22/09,40078.54962,F2 ZN\Z09,116.875,1,0
09/22/09,40078.54987,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.54987,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.56721,F2 ZN\Z09,117.046875,3,1
09/22/09,40078.5681,F2 ZN\Z09,117.0625,3,1
09/22/09,40078.56852,F2 ZN\Z09,117.078125,3,1
09/22/09,40078.56949,F2 ZN\Z09,117.109375,3,1
09/22/09,40078.57644,F2 ZN\Z09,117.15625,4,0
09/22/09,40078.57644,F2 ZN\Z09,117.15625,3,0
09/22/09,40078.57644,F2 ZN\Z09,117.15625,1,0
09/22/09,40078.58685,F2 ZN\Z09,117.15625,1,0
09/22/09,40078.59727,F2 ZN\Z09,117.15625,1,0
09/22/09,40078.61143,F2 ZN\Z09,117.140625,2,0
09/22/09,40078.70194,F2 ZN\Z09,117.109375,2,1
09/22/09,40078.70207,F2 ZN\Z09,117.109375,1,1
09/22/09,40078.70706,F2 ZN\Z09,117.109375,3,1
09/23/09,40079.08684,F2 ZN\Z09,117.03125,2,0
09/23/09,40079.08684,F2 ZN\Z09,117.03125,2,0
09/23/09,40079.09881,F2 ZN\Z09,117.03125,2,0
09/23/09,40079.20142,F2 ZN\Z09,117,3,1
09/23/09,40079.20142,F2 ZN\Z09,117,1,1
09/23/09,40079.20235,F2 ZN\Z09,117.015625,1,1
09/23/09,40079.21184,F2 ZN\Z09,117.03125,3,0
09/23/09,40079.21184,F2 ZN\Z09,117.03125,1,0
09/23/09,40079.21218,F2 ZN\Z09,117.015625,1,0
09/23/09,40079.22226,F2 ZN\Z09,116.96875,2,1
09/23/09,40079.22263,F2 ZN\Z09,116.984375,4,1
09/23/09,40079.23267,F2 ZN\Z09,116.96875,1,1
09/23/09,40079.2431,F2 ZN\Z09,117,2,0
09/23/09,40079.24324,F2 ZN\Z09,116.984375,2,0
09/23/09,40079.252,F2 ZN\Z09,116.96875,2,0
09/23/09,40079.25351,F2 ZN\Z09,116.953125,2,1
09/23/09,40079.25351,F2 ZN\Z09,116.953125,3,1
09/23/09,40079.26392,F2 ZN\Z09,116.9375,3,0
09/23/09,40079.26392,F2 ZN\Z09,116.9375,1,0
09/23/09,40079.26419,F2 ZN\Z09,116.921875,1,0
09/23/09,40079.2647,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.26613,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.26885,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.26889,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.26948,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.26964,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.27011,F2 ZN\Z09,116.890625,1,1
09/23/09,40079.27047,F2 ZN\Z09,116.890625,1,1
09/23/09,40079.27084,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.27434,F2 ZN\Z09,116.921875,2,0
09/23/09,40079.27522,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.27533,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.2756,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.2764,F2 ZN\Z09,116.890625,1,1
09/23/09,40079.27644,F2 ZN\Z09,116.890625,1,1
09/23/09,40079.27705,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.27713,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.28476,F2 ZN\Z09,116.875,4,0
09/23/09,40079.29518,F2 ZN\Z09,116.921875,2,0
09/23/09,40079.29594,F2 ZN\Z09,116.90625,4,0
09/23/09,40079.30088,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.301,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.30555,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.30613,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.3075,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.316,F2 ZN\Z09,116.9375,3,0
09/23/09,40079.31633,F2 ZN\Z09,116.921875,4,0
09/23/09,40079.3173,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.31755,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.31772,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.32643,F2 ZN\Z09,116.96875,2,0
09/23/09,40079.32695,F2 ZN\Z09,116.953125,1,0
09/23/09,40079.32695,F2 ZN\Z09,116.953125,1,0
09/23/09,40079.33458,F2 ZN\Z09,116.9375,2,0
09/23/09,40079.33684,F2 ZN\Z09,116.890625,2,1
09/23/09,40079.33685,F2 ZN\Z09,116.890625,4,1
09/23/09,40079.33709,F2 ZN\Z09,116.90625,7,1
09/23/09,40079.34004,F2 ZN\Z09,116.921875,6,1
09/23/09,40079.34728,F2 ZN\Z09,116.875,1,1
09/23/09,40079.35767,F2 ZN\Z09,116.75,1,0
09/23/09,40079.35775,F2 ZN\Z09,116.734375,3,0
09/23/09,40079.3681,F2 ZN\Z09,116.8125,2,1
09/23/09,40079.3681,F2 ZN\Z09,116.8125,1,1
09/23/09,40079.37325,F2 ZN\Z09,116.828125,1,1
09/23/09,40079.38893,F2 ZN\Z09,116.90625,2,0
09/23/09,40079.38893,F2 ZN\Z09,116.90625,2,0
09/23/09,40079.38899,F2 ZN\Z09,116.890625,2,0
09/23/09,40079.39934,F2 ZN\Z09,116.9375,1,0
09/23/09,40079.39934,F2 ZN\Z09,116.9375,3,0
09/23/09,40079.40976,F2 ZN\Z09,116.890625,2,1
09/23/09,40079.40976,F2 ZN\Z09,116.890625,2,1
09/23/09,40079.41118,F2 ZN\Z09,116.90625,2,1
09/23/09,40079.41772,F2 ZN\Z09,117.015625,20,0
09/23/09,40079.41921,F2 ZN\Z09,117,4,1
09/23/09,40079.44342,F2 ZN\Z09,117.125,4,0
09/23/09,40079.45143,F2 ZN\Z09,117.234375,1,0
09/23/09,40079.45143,F2 ZN\Z09,117.234375,5,0
09/23/09,40079.45143,F2 ZN\Z09,117.234375,3,0
09/23/09,40079.45143,F2 ZN\Z09,117.234375,1,0
09/23/09,40079.45143,F2 ZN\Z09,117.234375,2,0
09/23/09,40079.45143,F2 ZN\Z09,117.234375,2,0
09/23/09,40079.45143,F2 ZN\Z09,117.234375,2,0
09/23/09,40079.45143,F2 ZN\Z09,117.234375,3,0
09/23/09,40079.45315,F2 ZN\Z09,117.21875,4,0
09/23/09,40079.45315,F2 ZN\Z09,117.21875,5,0
09/23/09,40079.47233,F2 ZN\Z09,117.265625,1,1
09/23/09,40079.48323,F2 ZN\Z09,117.15625,2,1
09/23/09,40079.4835,F2 ZN\Z09,117.140625,2,1
09/23/09,40079.4836,F2 ZN\Z09,117.15625,2,1
09/23/09,40079.48396,F2 ZN\Z09,117.171875,2,1
09/23/09,40079.48502,F2 ZN\Z09,117.125,2,1
09/23/09,40079.48542,F2 ZN\Z09,117.125,2,1
09/23/09,40079.48673,F2 ZN\Z09,117.125,2,1
09/23/09,40079.49033,F2 ZN\Z09,117.109375,2,1
09/23/09,40079.49033,F2 ZN\Z09,117.109375,2,1
09/23/09,40079.49053,F2 ZN\Z09,117.109375,1,1
09/23/09,40079.49053,F2 ZN\Z09,117.109375,1,1
09/23/09,40079.49121,F2 ZN\Z09,117.109375,2,1
09/23/09,40079.49135,F2 ZN\Z09,117.109375,1,1
09/23/09,40079.49135,F2 ZN\Z09,117.109375,1,1
09/23/09,40079.49147,F2 ZN\Z09,117.125,2,1
09/23/09,40079.49147,F2 ZN\Z09,117.125,2,1
09/23/09,40079.4931,F2 ZN\Z09,117.125,1,1
09/23/09,40079.4931,F2 ZN\Z09,117.125,1,1
09/23/09,40079.49451,F2 ZN\Z09,117.140625,1,1
09/23/09,40079.50417,F2 ZN\Z09,117.125,2,1
09/23/09,40079.50423,F2 ZN\Z09,117.125,2,1
09/23/09,40079.5043,F2 ZN\Z09,117.125,2,1
09/23/09,40079.51393,F2 ZN\Z09,117.1875,2,0
09/23/09,40079.51393,F2 ZN\Z09,117.1875,2,0
09/23/09,40079.51412,F2 ZN\Z09,117.171875,2,0
09/23/09,40079.52434,F2 ZN\Z09,117.1875,3,0
09/23/09,40079.52434,F2 ZN\Z09,117.1875,1,0
09/23/09,40079.52443,F2 ZN\Z09,117.171875,1,0
09/23/09,40079.53476,F2 ZN\Z09,117.203125,3,0
09/23/09,40079.53476,F2 ZN\Z09,117.203125,2,0
09/23/09,40079.53476,F2 ZN\Z09,117.203125,2,0
09/23/09,40079.53476,F2 ZN\Z09,117.203125,2,0
09/23/09,40079.53476,F2 ZN\Z09,117.203125,3,0
09/23/09,40079.53476,F2 ZN\Z09,117.203125,7,0
09/23/09,40079.54518,F2 ZN\Z09,116.953125,9,1
09/23/09,40079.54527,F2 ZN\Z09,116.96875,11,1
09/23/09,40079.54541,F2 ZN\Z09,116.984375,9,1
09/23/09,40079.5469,F2 ZN\Z09,116.90625,2,1
09/23/09,40079.54695,F2 ZN\Z09,116.921875,2,1
09/23/09,40079.55559,F2 ZN\Z09,116.84375,1,1
09/23/09,40079.55559,F2 ZN\Z09,116.84375,6,1
09/23/09,40079.55568,F2 ZN\Z09,116.859375,2,1
09/23/09,40079.55569,F2 ZN\Z09,116.859375,5,1
09/23/09,40079.5568,F2 ZN\Z09,116.875,4,1
09/23/09,40079.55698,F2 ZN\Z09,116.875,3,1
09/23/09,40079.56601,F2 ZN\Z09,116.890625,2,0
09/23/09,40079.56604,F2 ZN\Z09,116.875,2,0
09/23/09,40079.56616,F2 ZN\Z09,116.859375,2,0
09/23/09,40079.57644,F2 ZN\Z09,116.859375,1,0
09/23/09,40079.58684,F2 ZN\Z09,116.828125,1,1
09/23/09,40079.59301,F2 ZN\Z09,116.6875,5,0
09/23/09,40079.59726,F2 ZN\Z09,116.90625,6,0
09/23/09,40079.59726,F2 ZN\Z09,116.90625,7,0
09/23/09,40079.59726,F2 ZN\Z09,116.90625,6,0
09/23/09,40079.60769,F2 ZN\Z09,117.40625,6,0
09/23/09,40079.60769,F2 ZN\Z09,117.390625,7,0
09/23/09,40079.60776,F2 ZN\Z09,117.375,6,0
09/23/09,40079.6181,F2 ZN\Z09,117.3125,3,0
09/23/09,40079.6181,F2 ZN\Z09,117.3125,2,0
09/23/09,40079.6181,F2 ZN\Z09,117.3125,3,0
09/23/09,40079.62852,F2 ZN\Z09,117.390625,1,0
09/23/09,40079.62857,F2 ZN\Z09,117.375,2,0
09/23/09,40079.63169,F2 ZN\Z09,117.390625,2,1
09/23/09,40079.63231,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.63231,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.63287,F2 ZN\Z09,117.40625,2,1
09/23/09,40079.63344,F2 ZN\Z09,117.359375,1,0
09/23/09,40079.63894,F2 ZN\Z09,117.34375,6,0
09/23/09,40079.63894,F2 ZN\Z09,117.34375,4,0
09/23/09,40079.64935,F2 ZN\Z09,117.34375,1,1
09/23/09,40079.65176,F2 ZN\Z09,117.359375,2,1
09/23/09,40079.65306,F2 ZN\Z09,117.375,1,1
09/23/09,40079.65899,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.65899,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.65977,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.6591,F2 ZN\Z09,117.40625,2,1
09/23/09,40079.65977,F2 ZN\Z09,117.390625,5,1
09/23/09,40079.65977,F2 ZN\Z09,117.390625,4,1
09/23/09,40079.66009,F2 ZN\Z09,117.40625,4,1
09/24/09,40080.08684,F2 ZN\Z09,117.5,1,1
09/24/09,40080.08742,F2 ZN\Z09,117.515625,3,1
09/24/09,40080.09424,F2 ZN\Z09,117.53125,1,1
09/24/09,40080.09725,F2 ZN\Z09,117.5625,1,1
09/24/09,40080.09725,F2 ZN\Z09,117.5625,2,1
09/24/09,40080.09801,F2 ZN\Z09,117.578125,1,1
09/24/09,40080.10768,F2 ZN\Z09,117.578125,2,0
09/24/09,40080.10819,F2 ZN\Z09,117.5625,3,0
09/24/09,40080.11469,F2 ZN\Z09,117.546875,2,0
09/24/09,40080.14934,F2 ZN\Z09,117.546875,5,0
09/24/09,40080.15975,F2 ZN\Z09,117.5625,2,0
09/24/09,40080.17017,F2 ZN\Z09,117.5625,3,0
09/24/09,40080.17017,F2 ZN\Z09,117.5625,1,0
09/24/09,40080.17612,F2 ZN\Z09,117.546875,1,0
09/24/09,40080.18059,F2 ZN\Z09,117.53125,1,0
09/24/09,40080.19101,F2 ZN\Z09,117.53125,4,0
09/24/09,40080.19101,F2 ZN\Z09,117.546875,2,0
09/24/09,40080.19158,F2 ZN\Z09,117.515625,2,0
09/24/09,40080.20142,F2 ZN\Z09,117.53125,1,0
09/24/09,40080.23478,F2 ZN\Z09,117.484375,2,1
09/24/09,40080.25891,F2 ZN\Z09,117.453125,1,1
09/24/09,40080.26773,F2 ZN\Z09,117.484375,1,1
09/24/09,40080.27434,F2 ZN\Z09,117.484375,1,0
09/24/09,40080.28476,F2 ZN\Z09,117.484375,2,1
09/24/09,40080.29583,F2 ZN\Z09,117.46875,1,0
09/24/09,40080.31601,F2 ZN\Z09,117.5,2,0
09/24/09,40080.33403,F2 ZN\Z09,117.453125,1,1
09/24/09,40080.35768,F2 ZN\Z09,117.34375,2,1
09/24/09,40080.35768,F2 ZN\Z09,117.34375,3,1
09/24/09,40080.35768,F2 ZN\Z09,117.34375,1,1
09/24/09,40080.36154,F2 ZN\Z09,117.359375,2,1
09/24/09,40080.36809,F2 ZN\Z09,117.390625,2,0
09/24/09,40080.36809,F2 ZN\Z09,117.390625,2,0
09/24/09,40080.36809,F2 ZN\Z09,117.390625,2,0
09/24/09,40080.38189,F2 ZN\Z09,117.5,1,0
09/24/09,40080.38904,F2 ZN\Z09,117.53125,2,1
09/24/09,40080.39935,F2 ZN\Z09,117.53125,1,1
09/24/09,40080.39935,F2 ZN\Z09,117.546875,3,1
09/24/09,40080.40021,F2 ZN\Z09,117.5625,1,1
09/24/09,40080.40977,F2 ZN\Z09,117.5,2,0
09/24/09,40080.4099,F2 ZN\Z09,117.484375,2,0
09/24/09,40080.41067,F2 ZN\Z09,117.46875,2,0
09/24/09,40080.42457,F2 ZN\Z09,117.625,12,1
09/24/09,40080.42833,F2 ZN\Z09,117.671875,2,1
09/24/09,40080.42833,F2 ZN\Z09,117.671875,4,1
09/24/09,40080.4306,F2 ZN\Z09,117.671875,1,1
09/24/09,40080.4306,F2 ZN\Z09,117.671875,1,1
09/24/09,40080.4306,F2 ZN\Z09,117.671875,1,1
09/24/09,40080.4306,F2 ZN\Z09,117.671875,2,1
09/24/09,40080.4306,F2 ZN\Z09,117.671875,1,1
09/24/09,40080.44101,F2 ZN\Z09,117.6875,1,0
09/24/09,40080.45143,F2 ZN\Z09,117.78125,1,0
09/24/09,40080.45143,F2 ZN\Z09,117.78125,1,0
